participant_id	artgram_corr	artgram_incorr	artgram_RT
sub-pp004	0.0	1.0	7153.700000000186
sub-pp004	0.0	1.0	2334.899999999441
sub-pp004	0.0	1.0	969.9000000003724
sub-pp004	0.0	1.0	861.0
sub-pp004	1.0	0.0	947.6999999992548
sub-pp004	0.0	1.0	830.3000000007451
sub-pp004	0.0	1.0	737.2999999998137
sub-pp004	0.0	1.0	902.2000000001864
sub-pp004	0.0	1.0	702.0
sub-pp004	0.0	1.0	785.0
sub-pp004	0.0	1.0	1223.199999999255
sub-pp004	0.0	1.0	1020.3999999994412
