participant_id	ant_corr	ant_incorr	ant_RT	alerting-code	cued-code	congruency-code
sub-pp006	1.0	0.0	424.1999999880791	0.0	0.0	2.0
sub-pp006	1.0	0.0	456.3000000119209	1.0	2.0	2.0
sub-pp006	1.0	0.0	489.6999999880791	1.0	2.0	1.0
sub-pp006	1.0	0.0	412.8999999761581	0.0	0.0	1.0
sub-pp006	1.0	0.0	449.8000000119209	1.0	2.0	2.0
sub-pp006	1.0	0.0	513.5999999642372	0.0	0.0	0.0
sub-pp006	1.0	0.0	327.39999997615814	1.0	0.0	1.0
sub-pp006	1.0	0.0	384.10000002384186	1.0	1.0	2.0
sub-pp006	1.0	0.0	412.8999999761581	1.0	1.0	1.0
sub-pp006	0.0	1.0	358.7999999523163	1.0	1.0	0.0
sub-pp006	1.0	0.0	497.8999999761581	0.0	1.0	0.0
sub-pp006	1.0	0.0	393.0	1.0	2.0	1.0
sub-pp006	1.0	0.0	376.0	1.0	2.0	2.0
sub-pp006	1.0	0.0	449.6999999880791	1.0	0.0	0.0
sub-pp006	1.0	0.0	349.0	1.0	0.0	1.0
sub-pp006	1.0	0.0	365.6999999880791	0.0	1.0	1.0
sub-pp006	1.0	0.0	331.5	1.0	1.0	2.0
sub-pp006	1.0	0.0	439.0	0.0	2.0	2.0
sub-pp006	1.0	0.0	363.0999999642372	0.0	2.0	2.0
sub-pp006	1.0	0.0	360.0	0.0	1.0	0.0
sub-pp006	1.0	0.0	330.80000001192093	1.0	0.0	2.0
sub-pp006	1.0	0.0	474.0999999642372	1.0	0.0	0.0
sub-pp006	1.0	0.0	356.19999998807907	1.0	0.0	2.0
sub-pp006	1.0	0.0	391.0999999642372	0.0	0.0	2.0
sub-pp006	1.0	0.0	438.4000000357628	1.0	0.0	0.0
sub-pp006	1.0	0.0	485.5	0.0	2.0	0.0
sub-pp006	1.0	0.0	505.9000000357628	1.0	1.0	0.0
sub-pp006	1.0	0.0	505.8999999761581	0.0	1.0	0.0
sub-pp006	1.0	0.0	387.5	0.0	1.0	2.0
sub-pp006	1.0	0.0	302.39999997615814	1.0	1.0	2.0
sub-pp006	1.0	0.0	435.0999999642372	0.0	0.0	2.0
sub-pp006	1.0	0.0	372.1999999880791	0.0	1.0	1.0
sub-pp006	1.0	0.0	403.5999999642372	1.0	0.0	0.0
sub-pp006	1.0	0.0	337.0	1.0	1.0	2.0
sub-pp006	1.0	0.0	418.3000000119209	1.0	0.0	2.0
sub-pp006	0.0	1.0	370.8000000119209	0.0	1.0	0.0
sub-pp006	1.0	0.0	379.9000000357628	0.0	0.0	1.0
sub-pp006	1.0	0.0	456.6999999880791	0.0	0.0	2.0
sub-pp006	1.0	0.0	365.2000000476837	1.0	2.0	2.0
sub-pp006	1.0	0.0	355.7000000476837	1.0	0.0	1.0
sub-pp006	1.0	0.0	373.2000000476837	0.0	2.0	1.0
sub-pp006	1.0	0.0	322.30000001192093	1.0	1.0	1.0
sub-pp006	1.0	0.0	497.7999999523163	1.0	0.0	0.0
sub-pp006	1.0	0.0	363.5999999642372	0.0	0.0	2.0
sub-pp006	0.0	1.0	362.1999999880791	0.0	2.0	0.0
sub-pp006	1.0	0.0	460.8000000119209	0.0	0.0	0.0
sub-pp006	1.0	0.0	455.5	1.0	1.0	2.0
sub-pp006	1.0	0.0	348.0	1.0	1.0	1.0
sub-pp006	1.0	0.0	533.0	0.0	2.0	0.0
sub-pp006	1.0	0.0	394.3000000119209	0.0	2.0	2.0
sub-pp006	1.0	0.0	369.8999999761581	1.0	0.0	1.0
sub-pp006	1.0	0.0	375.4000000357628	0.0	0.0	0.0
sub-pp006	1.0	0.0	425.60000002384186	0.0	0.0	0.0
sub-pp006	1.0	0.0	513.1000000238419	0.0	2.0	0.0
sub-pp006	1.0	0.0	357.19999998807907	1.0	0.0	2.0
sub-pp006	1.0	0.0	462.5	0.0	0.0	0.0
