participant_id	ant_corr	ant_incorr	ant_RT	alerting-code	cued-code	congruency-code
sub-pp008	1.0	0.0	391.0	1.0	1.0	1.0
sub-pp008	1.0	0.0	283.0	0.0	1.0	2.0
sub-pp008	1.0	0.0	288.0	1.0	1.0	1.0
sub-pp008	1.0	0.0	411.0	1.0	0.0	0.0
sub-pp008	0.0	1.0	330.0	0.0	2.0	0.0
sub-pp008	1.0	0.0	387.0	0.0	1.0	0.0
sub-pp008	1.0	0.0	395.0	0.0	0.0	1.0
sub-pp008	1.0	0.0	420.0	1.0	0.0	2.0
sub-pp008	1.0	0.0	351.0	1.0	2.0	2.0
sub-pp008	1.0	0.0	380.0	0.0	1.0	2.0
sub-pp008	1.0	0.0	323.0	1.0	2.0	1.0
sub-pp008	1.0	0.0	363.0	1.0	0.0	2.0
sub-pp008	1.0	0.0	262.0	1.0	1.0	0.0
sub-pp008	0.0	1.0	368.0	1.0	2.0	0.0
sub-pp008	1.0	0.0	426.0	0.0	1.0	2.0
sub-pp008	1.0	0.0	330.0	1.0	0.0	1.0
sub-pp008	1.0	0.0	399.0	1.0	2.0	0.0
sub-pp008	1.0	0.0	397.0	1.0	2.0	0.0
sub-pp008	1.0	0.0	309.0	0.0	2.0	1.0
sub-pp008	1.0	0.0	326.0	1.0	1.0	1.0
sub-pp008	1.0	0.0	438.0	0.0	0.0	2.0
sub-pp008	1.0	0.0	533.0	0.0	2.0	0.0
sub-pp008	1.0	0.0	905.0	1.0	0.0	0.0
sub-pp008	1.0	0.0	387.0	0.0	1.0	0.0
sub-pp008	1.0	0.0	399.0	1.0	2.0	2.0
sub-pp008	1.0	0.0	332.0	1.0	2.0	1.0
sub-pp008	1.0	0.0	376.0	1.0	0.0	2.0
sub-pp008	0.0	1.0	287.0	1.0	2.0	0.0
sub-pp008	1.0	0.0	349.0	1.0	2.0	2.0
sub-pp008	1.0	0.0	310.0	1.0	2.0	2.0
sub-pp008	1.0	0.0	440.0	1.0	2.0	1.0
sub-pp008	1.0	0.0	341.0	0.0	2.0	1.0
sub-pp008	1.0	0.0	296.0	0.0	2.0	1.0
sub-pp008	1.0	0.0	409.0	0.0	1.0	0.0
sub-pp008	1.0	0.0	266.0	0.0	1.0	2.0
sub-pp008	1.0	0.0	377.0	1.0	0.0	2.0
sub-pp008	1.0	0.0	387.0	1.0	1.0	0.0
sub-pp008	1.0	0.0	327.0	1.0	1.0	2.0
sub-pp008	1.0	0.0	390.0	0.0	0.0	1.0
sub-pp008	1.0	0.0	392.0	1.0	0.0	1.0
sub-pp008	1.0	0.0	393.0	0.0	1.0	2.0
sub-pp008	1.0	0.0	390.0	0.0	0.0	0.0
sub-pp008	0.0	1.0	320.0	0.0	2.0	2.0
sub-pp008	1.0	0.0	396.0	0.0	0.0	1.0
sub-pp008	1.0	0.0	328.0	0.0	1.0	1.0
sub-pp008	1.0	0.0	320.0	1.0	1.0	2.0
sub-pp008	1.0	0.0	425.0	0.0	0.0	0.0
sub-pp008	1.0	0.0	399.0	0.0	1.0	0.0
sub-pp008	1.0	0.0	360.0	0.0	2.0	1.0
sub-pp008	1.0	0.0	417.0	0.0	2.0	2.0
sub-pp008	1.0	0.0	353.0	1.0	1.0	0.0
sub-pp008	1.0	0.0	299.0	1.0	1.0	2.0
sub-pp008	1.0	0.0	370.0	1.0	0.0	0.0
sub-pp008	1.0	0.0	401.0	0.0	0.0	0.0
sub-pp008	1.0	0.0	280.0	0.0	1.0	2.0
sub-pp008	1.0	0.0	538.0	1.0	2.0	0.0
sub-pp008	1.0	0.0	438.0	1.0	0.0	0.0
sub-pp008	1.0	0.0	336.0	1.0	0.0	1.0
sub-pp008	1.0	0.0	323.0	1.0	2.0	2.0
sub-pp008	1.0	0.0	349.0	0.0	0.0	1.0
sub-pp008	1.0	0.0	478.0	0.0	0.0	0.0
sub-pp008	1.0	0.0	299.0	0.0	1.0	0.0
sub-pp008	1.0	0.0	424.0	1.0	2.0	0.0
sub-pp008	1.0	0.0	343.0	0.0	0.0	2.0
sub-pp008	1.0	0.0	428.0	0.0	2.0	0.0
sub-pp008	1.0	0.0	438.0	1.0	2.0	1.0
sub-pp008	1.0	0.0	489.0	0.0	1.0	1.0
sub-pp008	1.0	0.0	312.0	0.0	2.0	1.0
sub-pp008	1.0	0.0	428.0	1.0	0.0	0.0
sub-pp008	1.0	0.0	302.0	1.0	0.0	1.0
sub-pp008	1.0	0.0	396.0	0.0	0.0	2.0
sub-pp008	1.0	0.0	313.0	1.0	1.0	2.0
sub-pp008	1.0	0.0	263.0	0.0	1.0	1.0
sub-pp008	1.0	0.0	339.0	0.0	1.0	1.0
sub-pp008	1.0	0.0	445.0	1.0	0.0	0.0
sub-pp008	1.0	0.0	363.0	0.0	0.0	0.0
sub-pp008	1.0	0.0	287.0	0.0	2.0	2.0
sub-pp008	1.0	0.0	276.0	0.0	2.0	1.0
sub-pp008	1.0	0.0	423.0	1.0	0.0	2.0
sub-pp008	1.0	0.0	423.0	0.0	0.0	0.0
sub-pp008	1.0	0.0	368.0	0.0	0.0	2.0
sub-pp008	1.0	0.0	326.0	1.0	0.0	1.0
sub-pp008	1.0	0.0	368.0	0.0	1.0	0.0
sub-pp008	1.0	0.0	469.0	0.0	0.0	1.0
sub-pp008	1.0	0.0	362.0	1.0	0.0	1.0
sub-pp008	1.0	0.0	323.0	1.0	0.0	2.0
sub-pp008	1.0	0.0	453.0	0.0	2.0	0.0
sub-pp008	1.0	0.0	387.0	0.0	0.0	2.0
sub-pp008	1.0	0.0	422.0	0.0	2.0	2.0
sub-pp008	1.0	0.0	326.0	1.0	1.0	2.0
sub-pp008	1.0	0.0	306.0	0.0	2.0	0.0
sub-pp008	1.0	0.0	370.0	1.0	0.0	0.0
sub-pp008	1.0	0.0	307.0	1.0	2.0	2.0
sub-pp008	1.0	0.0	335.0	0.0	0.0	2.0
sub-pp008	1.0	0.0	338.0	1.0	0.0	0.0
sub-pp008	1.0	0.0	351.0	1.0	0.0	2.0
sub-pp008	1.0	0.0	356.0	0.0	0.0	1.0
sub-pp008	1.0	0.0	449.0	0.0	2.0	0.0
sub-pp008	1.0	0.0	290.0	0.0	2.0	0.0
sub-pp008	1.0	0.0	414.0	0.0	0.0	2.0
sub-pp008	1.0	0.0	433.0	1.0	2.0	0.0
sub-pp008	1.0	0.0	367.0	0.0	2.0	0.0
sub-pp008	0.0	1.0	310.0	1.0	2.0	2.0
sub-pp008	1.0	0.0	311.0	1.0	2.0	1.0
sub-pp008	1.0	0.0	385.0	1.0	1.0	0.0
sub-pp008	1.0	0.0	369.0	1.0	1.0	0.0
sub-pp008	1.0	0.0	254.0	0.0	1.0	2.0
sub-pp008	1.0	0.0	339.0	1.0	1.0	0.0
sub-pp008	1.0	0.0	275.0	1.0	1.0	2.0
sub-pp008	1.0	0.0	309.0	1.0	0.0	1.0
sub-pp008	1.0	0.0	276.0	1.0	0.0	0.0
sub-pp008	0.0	1.0	266.0	1.0	1.0	1.0
sub-pp008	1.0	0.0	273.0	1.0	1.0	1.0
sub-pp008	1.0	0.0	387.0	1.0	2.0	2.0
sub-pp008	1.0	0.0	294.0	1.0	1.0	1.0
sub-pp008	1.0	0.0	318.0	0.0	2.0	1.0
sub-pp008	1.0	0.0	409.0	0.0	0.0	1.0
sub-pp008	1.0	0.0	312.0	0.0	1.0	0.0
sub-pp008	0.0	1.0	271.0	1.0	2.0	2.0
sub-pp008	1.0	0.0	481.0	1.0	0.0	0.0
sub-pp008	1.0	0.0	365.0	1.0	2.0	1.0
sub-pp008	1.0	0.0	295.0	0.0	2.0	0.0
sub-pp008	1.0	0.0	294.0	0.0	1.0	1.0
sub-pp008	1.0	0.0	256.0	0.0	1.0	2.0
sub-pp008	1.0	0.0	230.0	1.0	1.0	0.0
sub-pp008	1.0	0.0	289.0	1.0	1.0	1.0
sub-pp008	1.0	0.0	333.0	1.0	0.0	1.0
sub-pp008	1.0	0.0	377.0	0.0	1.0	1.0
sub-pp008	1.0	0.0	291.0	1.0	2.0	1.0
sub-pp008	1.0	0.0	274.0	1.0	0.0	1.0
sub-pp008	1.0	0.0	302.0	1.0	2.0	2.0
sub-pp008	1.0	0.0	323.0	0.0	2.0	2.0
sub-pp008	1.0	0.0	256.0	0.0	1.0	2.0
sub-pp008	1.0	0.0	472.0	1.0	2.0	1.0
sub-pp008	1.0	0.0	294.0	1.0	0.0	1.0
sub-pp008	1.0	0.0	306.0	0.0	2.0	1.0
sub-pp008	1.0	0.0	451.0	0.0	1.0	2.0
sub-pp008	1.0	0.0	302.0	0.0	2.0	2.0
sub-pp008	1.0	0.0	361.0	0.0	2.0	1.0
sub-pp008	1.0	0.0	370.0	0.0	1.0	1.0
sub-pp008	1.0	0.0	254.0	0.0	1.0	1.0
sub-pp008	1.0	0.0	299.0	0.0	2.0	0.0
sub-pp008	1.0	0.0	479.0	1.0	2.0	0.0
sub-pp008	1.0	0.0	396.0	0.0	2.0	0.0
sub-pp008	1.0	0.0	469.0	0.0	0.0	0.0
sub-pp008	1.0	0.0	412.0	1.0	1.0	0.0
sub-pp008	1.0	0.0	311.0	1.0	1.0	2.0
sub-pp008	1.0	0.0	384.0	0.0	1.0	0.0
sub-pp008	1.0	0.0	376.0	0.0	0.0	1.0
sub-pp008	1.0	0.0	296.0	0.0	1.0	0.0
sub-pp008	1.0	0.0	283.0	1.0	2.0	0.0
sub-pp008	1.0	0.0	286.0	0.0	1.0	2.0
sub-pp008	1.0	0.0	302.0	1.0	0.0	2.0
sub-pp008	1.0	0.0	509.0	0.0	0.0	1.0
sub-pp008	1.0	0.0	505.0	1.0	2.0	0.0
sub-pp008	1.0	0.0	373.0	1.0	0.0	1.0
sub-pp008	0.0	1.0	270.0	0.0	1.0	0.0
sub-pp008	1.0	0.0	358.0	1.0	1.0	0.0
sub-pp008	1.0	0.0	328.0	1.0	0.0	1.0
sub-pp008	1.0	0.0	320.0	0.0	2.0	2.0
sub-pp008	1.0	0.0	317.0	1.0	2.0	2.0
sub-pp008	1.0	0.0	330.0	1.0	0.0	1.0
sub-pp008	1.0	0.0	373.0	1.0	0.0	0.0
sub-pp008	1.0	0.0	333.0	0.0	1.0	0.0
sub-pp008	1.0	0.0	308.0	1.0	2.0	2.0
sub-pp008	1.0	0.0	294.0	0.0	1.0	1.0
sub-pp008	1.0	0.0	293.0	1.0	2.0	2.0
sub-pp008	1.0	0.0	397.0	0.0	0.0	2.0
sub-pp008	1.0	0.0	276.0	0.0	2.0	0.0
sub-pp008	1.0	0.0	213.0	0.0	1.0	2.0
sub-pp008	0.0	1.0	282.0	0.0	1.0	2.0
sub-pp008	1.0	0.0	415.0	0.0	0.0	0.0
sub-pp008	1.0	0.0	702.0	0.0	0.0	1.0
sub-pp008	1.0	0.0	368.0	0.0	1.0	2.0
sub-pp008	1.0	0.0	360.0	1.0	0.0	0.0
sub-pp008	1.0	0.0	379.0	0.0	0.0	1.0
sub-pp008	1.0	0.0	322.0	0.0	0.0	2.0
sub-pp008	1.0	0.0	298.0	1.0	2.0	0.0
sub-pp008	1.0	0.0	270.0	0.0	1.0	1.0
sub-pp008	1.0	0.0	291.0	1.0	2.0	1.0
sub-pp008	1.0	0.0	375.0	1.0	2.0	2.0
sub-pp008	0.0	1.0	284.0	1.0	2.0	1.0
sub-pp008	1.0	0.0	304.0	0.0	2.0	2.0
sub-pp008	1.0	0.0	324.0	1.0	0.0	2.0
sub-pp008	0.0	1.0	268.0	0.0	2.0	0.0
sub-pp008	1.0	0.0	282.0	1.0	1.0	1.0
sub-pp008	1.0	0.0	435.0	1.0	2.0	0.0
sub-pp008	1.0	0.0	439.0	0.0	2.0	0.0
sub-pp008	1.0	0.0	321.0	1.0	0.0	1.0
sub-pp008	1.0	0.0	281.0	1.0	1.0	2.0
sub-pp008	1.0	0.0	384.0	1.0	0.0	2.0
sub-pp008	0.0	1.0	384.0	1.0	0.0	0.0
sub-pp008	0.0	1.0	303.0	1.0	0.0	2.0
sub-pp008	1.0	0.0	335.0	0.0	0.0	2.0
sub-pp008	1.0	0.0	308.0	0.0	1.0	1.0
sub-pp008	1.0	0.0	358.0	1.0	0.0	2.0
sub-pp008	1.0	0.0	320.0	1.0	2.0	1.0
sub-pp008	1.0	0.0	274.0	0.0	2.0	2.0
sub-pp008	1.0	0.0	384.0	0.0	0.0	2.0
sub-pp008	1.0	0.0	285.0	1.0	1.0	2.0
sub-pp008	1.0	0.0	329.0	1.0	2.0	1.0
sub-pp008	1.0	0.0	463.0	1.0	2.0	0.0
sub-pp008	1.0	0.0	344.0	0.0	2.0	1.0
sub-pp008	1.0	0.0	416.0	0.0	1.0	0.0
sub-pp008	1.0	0.0	287.0	0.0	2.0	2.0
sub-pp008	1.0	0.0	401.0	0.0	0.0	2.0
sub-pp008	1.0	0.0	364.0	0.0	0.0	1.0
sub-pp008	1.0	0.0	397.0	0.0	0.0	2.0
sub-pp008	1.0	0.0	280.0	1.0	1.0	2.0
sub-pp008	1.0	0.0	434.0	1.0	1.0	0.0
sub-pp008	1.0	0.0	283.0	1.0	2.0	0.0
sub-pp008	0.0	1.0	362.0	1.0	0.0	0.0
sub-pp008	1.0	0.0	420.0	1.0	2.0	0.0
sub-pp008	1.0	0.0	277.0	1.0	1.0	1.0
sub-pp008	1.0	0.0	375.0	1.0	0.0	0.0
sub-pp008	1.0	0.0	325.0	0.0	2.0	1.0
sub-pp008	1.0	0.0	395.0	1.0	1.0	0.0
sub-pp008	1.0	0.0	379.0	0.0	0.0	0.0
sub-pp008	1.0	0.0	289.0	1.0	1.0	1.0
sub-pp008	1.0	0.0	266.0	1.0	1.0	1.0
sub-pp008	1.0	0.0	290.0	1.0	2.0	2.0
sub-pp008	1.0	0.0	413.0	0.0	0.0	0.0
sub-pp008	1.0	0.0	307.0	0.0	0.0	0.0
sub-pp008	1.0	0.0	272.0	0.0	2.0	1.0
sub-pp008	1.0	0.0	272.0	0.0	2.0	1.0
sub-pp008	1.0	0.0	291.0	0.0	2.0	2.0
sub-pp008	1.0	0.0	268.0	1.0	1.0	2.0
sub-pp008	1.0	0.0	284.0	0.0	2.0	0.0
sub-pp008	1.0	0.0	393.0	0.0	0.0	0.0
sub-pp008	1.0	0.0	288.0	0.0	1.0	2.0
sub-pp008	1.0	0.0	296.0	0.0	2.0	2.0
sub-pp008	1.0	0.0	304.0	1.0	1.0	2.0
sub-pp008	1.0	0.0	325.0	1.0	0.0	2.0
sub-pp008	1.0	0.0	420.0	0.0	0.0	0.0
sub-pp008	1.0	0.0	333.0	1.0	0.0	2.0
sub-pp008	1.0	0.0	420.0	1.0	0.0	0.0
sub-pp008	1.0	0.0	406.0	0.0	0.0	1.0
sub-pp008	1.0	0.0	293.0	0.0	1.0	0.0
sub-pp008	1.0	0.0	654.0	0.0	0.0	0.0
sub-pp008	1.0	0.0	395.0	0.0	0.0	1.0
sub-pp008	1.0	0.0	340.0	0.0	0.0	2.0
sub-pp008	1.0	0.0	278.0	0.0	1.0	1.0
sub-pp008	1.0	0.0	288.0	1.0	0.0	2.0
sub-pp008	1.0	0.0	381.0	1.0	1.0	0.0
sub-pp008	0.0	1.0	392.0	0.0	2.0	0.0
sub-pp008	1.0	0.0	355.0	1.0	2.0	1.0
sub-pp008	1.0	0.0	340.0	0.0	0.0	2.0
sub-pp008	1.0	0.0	293.0	0.0	2.0	1.0
sub-pp008	1.0	0.0	315.0	1.0	1.0	2.0
sub-pp008	1.0	0.0	350.0	0.0	1.0	0.0
sub-pp008	0.0	1.0	267.0	1.0	1.0	0.0
sub-pp008	1.0	0.0	291.0	0.0	2.0	2.0
sub-pp008	1.0	0.0	305.0	1.0	0.0	2.0
sub-pp008	1.0	0.0	318.0	1.0	2.0	1.0
sub-pp008	0.0	1.0	206.0	1.0	1.0	0.0
sub-pp008	1.0	0.0	370.0	1.0	2.0	0.0
sub-pp008	1.0	0.0	400.0	0.0	0.0	0.0
sub-pp008	1.0	0.0	451.0	1.0	1.0	2.0
sub-pp008	1.0	0.0	275.0	1.0	1.0	0.0
sub-pp008	0.0	1.0	349.0	0.0	2.0	1.0
sub-pp008	1.0	0.0	342.0	1.0	0.0	2.0
sub-pp008	1.0	0.0	343.0	1.0	2.0	1.0
sub-pp008	1.0	0.0	310.0	0.0	2.0	1.0
sub-pp008	1.0	0.0	229.0	1.0	1.0	0.0
sub-pp008	1.0	0.0	464.0	0.0	2.0	0.0
sub-pp008	1.0	0.0	383.0	0.0	2.0	1.0
sub-pp008	1.0	0.0	327.0	0.0	1.0	1.0
sub-pp008	1.0	0.0	279.0	1.0	1.0	1.0
sub-pp008	1.0	0.0	308.0	1.0	1.0	2.0
sub-pp008	1.0	0.0	326.0	1.0	0.0	2.0
sub-pp008	0.0	1.0	313.0	0.0	1.0	2.0
sub-pp008	1.0	0.0	353.0	0.0	2.0	1.0
sub-pp008	1.0	0.0	368.0	0.0	2.0	2.0
sub-pp008	1.0	0.0	247.0	1.0	2.0	2.0
sub-pp008	0.0	1.0	286.0	1.0	2.0	0.0
sub-pp008	1.0	0.0	330.0	1.0	0.0	1.0
sub-pp008	1.0	0.0	275.0	1.0	2.0	2.0
sub-pp008	1.0	0.0	356.0	1.0	2.0	1.0
sub-pp008	1.0	0.0	354.0	0.0	0.0	1.0
sub-pp008	1.0	0.0	383.0	0.0	0.0	1.0
sub-pp008	1.0	0.0	457.0	1.0	0.0	0.0
sub-pp008	1.0	0.0	344.0	1.0	1.0	2.0
sub-pp008	1.0	0.0	436.0	0.0	2.0	0.0
sub-pp008	1.0	0.0	363.0	0.0	1.0	1.0
sub-pp008	1.0	0.0	376.0	0.0	0.0	1.0
sub-pp008	0.0	1.0	309.0	0.0	2.0	0.0
sub-pp008	1.0	0.0	386.0	0.0	1.0	0.0
sub-pp008	1.0	0.0	283.0	0.0	1.0	0.0
sub-pp008	1.0	0.0	377.0	1.0	0.0	2.0
sub-pp008	1.0	0.0	285.0	1.0	1.0	2.0
sub-pp008	1.0	0.0	325.0	0.0	2.0	1.0
sub-pp008	1.0	0.0	329.0	0.0	1.0	1.0
sub-pp008	1.0	0.0	283.0	0.0	2.0	2.0
sub-pp008	1.0	0.0	288.0	0.0	1.0	2.0
sub-pp008	1.0	0.0	296.0	0.0	2.0	1.0
sub-pp008	1.0	0.0	369.0	0.0	0.0	1.0
sub-pp008	1.0	0.0	387.0	1.0	1.0	0.0
sub-pp008	1.0	0.0	303.0	1.0	1.0	2.0
sub-pp008	1.0	0.0	326.0	0.0	1.0	0.0
sub-pp008	1.0	0.0	346.0	1.0	2.0	2.0
sub-pp008	1.0	0.0	391.0	1.0	0.0	2.0
sub-pp008	1.0	0.0	356.0	0.0	0.0	1.0
sub-pp008	1.0	0.0	388.0	1.0	1.0	1.0
sub-pp008	1.0	0.0	385.0	1.0	0.0	2.0
sub-pp008	1.0	0.0	357.0	0.0	2.0	2.0
sub-pp008	1.0	0.0	440.0	1.0	2.0	0.0
sub-pp008	1.0	0.0	291.0	1.0	0.0	1.0
sub-pp008	0.0	1.0	421.0	0.0	1.0	0.0
sub-pp008	1.0	0.0	418.0	0.0	0.0	0.0
sub-pp008	0.0	1.0	291.0	1.0	0.0	0.0
sub-pp008	1.0	0.0	346.0	1.0	2.0	2.0
sub-pp008	1.0	0.0	532.0	1.0	2.0	2.0
sub-pp008	1.0	0.0	498.0	0.0	2.0	0.0
sub-pp008	1.0	0.0	436.0	0.0	0.0	1.0
sub-pp008	1.0	0.0	305.0	1.0	0.0	1.0
sub-pp008	1.0	0.0	318.0	1.0	2.0	1.0
sub-pp008	1.0	0.0	330.0	0.0	1.0	1.0
sub-pp008	1.0	0.0	327.0	1.0	0.0	2.0
sub-pp008	1.0	0.0	322.0	1.0	0.0	1.0
sub-pp008	1.0	0.0	368.0	0.0	2.0	2.0
sub-pp008	1.0	0.0	305.0	1.0	2.0	2.0
sub-pp008	1.0	0.0	373.0	1.0	2.0	1.0
sub-pp008	1.0	0.0	333.0	1.0	2.0	1.0
sub-pp008	1.0	0.0	413.0	1.0	0.0	0.0
sub-pp008	1.0	0.0	385.0	0.0	1.0	2.0
sub-pp008	0.0	1.0	361.0	0.0	2.0	0.0
sub-pp008	1.0	0.0	295.0	0.0	1.0	1.0
sub-pp008	1.0	0.0	324.0	0.0	0.0	1.0
sub-pp008	1.0	0.0	552.0	1.0	0.0	0.0
sub-pp008	1.0	0.0	300.0	0.0	1.0	2.0
sub-pp008	1.0	0.0	567.0	0.0	0.0	2.0
sub-pp008	1.0	0.0	335.0	1.0	0.0	1.0
sub-pp008	1.0	0.0	318.0	1.0	1.0	2.0
sub-pp008	1.0	0.0	319.0	0.0	2.0	2.0
sub-pp008	1.0	0.0	329.0	1.0	0.0	1.0
sub-pp008	0.0	1.0	279.0	1.0	1.0	1.0
sub-pp008	1.0	0.0	472.0	0.0	2.0	1.0
sub-pp008	1.0	0.0	416.0	1.0	2.0	0.0
sub-pp008	1.0	0.0	322.0	0.0	2.0	2.0
sub-pp008	1.0	0.0	363.0	1.0	2.0	0.0
sub-pp008	1.0	0.0	311.0	1.0	1.0	1.0
sub-pp008	1.0	0.0	396.0	0.0	0.0	0.0
sub-pp008	1.0	0.0	311.0	1.0	1.0	2.0
sub-pp008	1.0	0.0	433.0	0.0	0.0	2.0
sub-pp008	0.0	1.0	270.0	0.0	1.0	2.0
sub-pp008	1.0	0.0	422.0	0.0	2.0	0.0
sub-pp008	1.0	0.0	339.0	1.0	1.0	1.0
sub-pp008	1.0	0.0	315.0	1.0	0.0	1.0
sub-pp008	1.0	0.0	365.0	1.0	2.0	0.0
sub-pp008	0.0	1.0	310.0	0.0	2.0	0.0
sub-pp008	1.0	0.0	367.0	0.0	0.0	2.0
sub-pp008	1.0	0.0	335.0	0.0	1.0	1.0
sub-pp008	1.0	0.0	307.0	1.0	1.0	1.0
sub-pp008	1.0	0.0	354.0	0.0	1.0	1.0
sub-pp008	1.0	0.0	285.0	0.0	1.0	1.0
sub-pp008	0.0	1.0	246.0	0.0	1.0	0.0
sub-pp008	1.0	0.0	373.0	1.0	0.0	0.0
sub-pp008	1.0	0.0	321.0	1.0	0.0	2.0
sub-pp008	1.0	0.0	415.0	1.0	1.0	0.0
sub-pp008	1.0	0.0	319.0	0.0	1.0	2.0
sub-pp008	1.0	0.0	280.0	1.0	2.0	2.0
sub-pp008	1.0	0.0	486.0	1.0	0.0	0.0
sub-pp008	1.0	0.0	476.0	0.0	2.0	1.0
sub-pp008	1.0	0.0	362.0	1.0	2.0	1.0
sub-pp008	1.0	0.0	356.0	0.0	1.0	0.0
sub-pp008	1.0	0.0	388.0	0.0	0.0	0.0
sub-pp008	1.0	0.0	623.0	0.0	0.0	2.0
sub-pp008	1.0	0.0	389.0	1.0	0.0	0.0
sub-pp008	1.0	0.0	311.0	1.0	1.0	1.0
sub-pp008	1.0	0.0	302.0	1.0	1.0	0.0
sub-pp008	1.0	0.0	385.0	1.0	1.0	0.0
sub-pp008	1.0	0.0	307.0	1.0	1.0	1.0
sub-pp008	1.0	0.0	342.0	0.0	0.0	0.0
sub-pp008	1.0	0.0	395.0	1.0	0.0	0.0
sub-pp008	1.0	0.0	346.0	0.0	1.0	2.0
sub-pp008	1.0	0.0	422.0	0.0	0.0	2.0
sub-pp008	1.0	0.0	422.0	0.0	0.0	2.0
sub-pp008	1.0	0.0	265.0	1.0	2.0	2.0
sub-pp008	1.0	0.0	353.0	0.0	0.0	0.0
sub-pp008	1.0	0.0	466.0	0.0	1.0	0.0
sub-pp008	1.0	0.0	249.0	1.0	2.0	0.0
sub-pp008	1.0	0.0	289.0	0.0	2.0	2.0
sub-pp008	1.0	0.0	436.0	0.0	0.0	1.0
sub-pp008	1.0	0.0	394.0	1.0	2.0	0.0
sub-pp008	1.0	0.0	269.0	0.0	1.0	2.0
sub-pp008	1.0	0.0	335.0	1.0	1.0	2.0
sub-pp008	1.0	0.0	356.0	1.0	2.0	1.0
sub-pp008	1.0	0.0	580.0	0.0	0.0	0.0
sub-pp008	1.0	0.0	301.0	1.0	1.0	0.0
sub-pp008	1.0	0.0	363.0	0.0	0.0	2.0
sub-pp008	1.0	0.0	338.0	1.0	0.0	1.0
sub-pp008	1.0	0.0	391.0	0.0	0.0	2.0
sub-pp008	1.0	0.0	455.0	0.0	1.0	0.0
sub-pp008	1.0	0.0	501.0	0.0	2.0	0.0
