participant_id	ant_corr	ant_incorr	ant_RT	alerting-code	cued-code	congruency-code
sub-pp007	1.0	0.0	326.0	0.0	1.0	0.0
sub-pp007	0.0	1.0	309.0	0.0	1.0	1.0
sub-pp007	1.0	0.0	351.0	1.0	1.0	1.0
sub-pp007	0.0	1.0	333.0	0.0	1.0	0.0
sub-pp007	1.0	0.0	557.0	0.0	0.0	2.0
sub-pp007	1.0	0.0	309.0	0.0	0.0	1.0
sub-pp007	1.0	0.0	341.0	1.0	1.0	1.0
sub-pp007	0.0	1.0	460.0	0.0	2.0	0.0
sub-pp007	1.0	0.0	365.0	1.0	2.0	0.0
sub-pp007	1.0	0.0	360.0	1.0	0.0	0.0
sub-pp007	1.0	0.0	386.0	0.0	1.0	2.0
sub-pp007	1.0	0.0	460.0	0.0	2.0	0.0
sub-pp007	1.0	0.0	359.0	0.0	1.0	0.0
sub-pp007	1.0	0.0	382.0	1.0	0.0	2.0
sub-pp007	1.0	0.0	338.0	0.0	1.0	2.0
sub-pp007	1.0	0.0	452.0	1.0	1.0	1.0
sub-pp007	1.0	0.0	395.0	1.0	1.0	2.0
sub-pp007	1.0	0.0	351.0	1.0	0.0	2.0
sub-pp007	1.0	0.0	535.0	1.0	2.0	2.0
sub-pp007	1.0	0.0	397.0	1.0	2.0	0.0
sub-pp007	1.0	0.0	333.0	1.0	1.0	2.0
sub-pp007	1.0	0.0	446.0	0.0	0.0	0.0
sub-pp007	1.0	0.0	401.0	1.0	2.0	2.0
sub-pp007	1.0	0.0	273.0	1.0	1.0	2.0
sub-pp007	1.0	0.0	348.0	0.0	1.0	1.0
sub-pp007	1.0	0.0	378.0	1.0	2.0	2.0
sub-pp007	1.0	0.0	467.0	0.0	0.0	1.0
sub-pp007	1.0	0.0	383.0	0.0	0.0	0.0
sub-pp007	1.0	0.0	331.0	0.0	1.0	2.0
sub-pp007	1.0	0.0	362.0	1.0	1.0	0.0
sub-pp007	1.0	0.0	275.0	1.0	2.0	1.0
sub-pp007	1.0	0.0	354.0	1.0	1.0	0.0
sub-pp007	1.0	0.0	315.0	1.0	0.0	1.0
sub-pp007	1.0	0.0	425.0	0.0	0.0	1.0
sub-pp007	1.0	0.0	312.0	0.0	2.0	2.0
sub-pp007	1.0	0.0	335.0	1.0	0.0	2.0
sub-pp007	1.0	0.0	305.0	1.0	2.0	0.0
sub-pp007	1.0	0.0	397.0	1.0	0.0	0.0
sub-pp007	1.0	0.0	493.0	0.0	2.0	0.0
sub-pp007	1.0	0.0	375.0	0.0	0.0	2.0
sub-pp007	1.0	0.0	328.0	1.0	0.0	2.0
sub-pp007	1.0	0.0	335.0	0.0	2.0	1.0
sub-pp007	1.0	0.0	410.0	1.0	0.0	1.0
sub-pp007	1.0	0.0	339.0	1.0	2.0	2.0
sub-pp007	1.0	0.0	386.0	1.0	0.0	2.0
sub-pp007	1.0	0.0	335.0	0.0	1.0	2.0
sub-pp007	1.0	0.0	302.0	1.0	2.0	0.0
sub-pp007	1.0	0.0	304.0	0.0	2.0	1.0
sub-pp007	1.0	0.0	358.0	0.0	1.0	1.0
sub-pp007	1.0	0.0	346.0	1.0	0.0	0.0
sub-pp007	1.0	0.0	375.0	1.0	2.0	2.0
sub-pp007	0.0	1.0	390.0	0.0	1.0	0.0
sub-pp007	1.0	0.0	388.0	1.0	0.0	2.0
sub-pp007	1.0	0.0	329.0	1.0	2.0	1.0
sub-pp007	1.0	0.0	374.0	1.0	1.0	0.0
sub-pp007	1.0	0.0	403.0	1.0	1.0	1.0
sub-pp007	1.0	0.0	381.0	0.0	1.0	0.0
sub-pp007	1.0	0.0	362.0	0.0	2.0	2.0
sub-pp007	1.0	0.0	351.0	1.0	1.0	1.0
sub-pp007	1.0	0.0	290.0	0.0	2.0	2.0
sub-pp007	1.0	0.0	360.0	1.0	0.0	0.0
sub-pp007	1.0	0.0	405.0	0.0	0.0	1.0
sub-pp007	1.0	0.0	322.0	0.0	2.0	2.0
sub-pp007	1.0	0.0	352.0	1.0	1.0	0.0
sub-pp007	1.0	0.0	309.0	1.0	0.0	1.0
sub-pp007	1.0	0.0	387.0	0.0	0.0	0.0
sub-pp007	1.0	0.0	328.0	0.0	0.0	1.0
sub-pp007	1.0	0.0	335.0	0.0	2.0	2.0
sub-pp007	1.0	0.0	379.0	0.0	0.0	2.0
sub-pp007	1.0	0.0	501.0	1.0	0.0	0.0
sub-pp007	1.0	0.0	320.0	0.0	2.0	1.0
sub-pp007	1.0	0.0	407.0	1.0	2.0	1.0
sub-pp007	1.0	0.0	312.0	1.0	1.0	2.0
sub-pp007	0.0	1.0	415.0	0.0	0.0	0.0
sub-pp007	1.0	0.0	397.0	0.0	1.0	1.0
sub-pp007	1.0	0.0	304.0	1.0	1.0	1.0
sub-pp007	1.0	0.0	411.0	0.0	0.0	2.0
sub-pp007	0.0	1.0	389.0	0.0	0.0	0.0
sub-pp007	1.0	0.0	403.0	0.0	2.0	0.0
sub-pp007	1.0	0.0	341.0	1.0	1.0	0.0
sub-pp007	1.0	0.0	376.0	1.0	2.0	2.0
sub-pp007	1.0	0.0	397.0	0.0	2.0	1.0
sub-pp007	1.0	0.0	374.0	1.0	1.0	2.0
sub-pp007	1.0	0.0	369.0	0.0	2.0	2.0
sub-pp007	1.0	0.0	367.0	0.0	1.0	0.0
sub-pp007	1.0	0.0	348.0	0.0	1.0	2.0
sub-pp007	1.0	0.0	385.0	0.0	0.0	1.0
sub-pp007	1.0	0.0	380.0	0.0	2.0	0.0
sub-pp007	1.0	0.0	397.0	0.0	0.0	2.0
sub-pp007	1.0	0.0	366.0	1.0	0.0	1.0
sub-pp007	1.0	0.0	399.0	1.0	1.0	0.0
sub-pp007	1.0	0.0	403.0	0.0	1.0	1.0
sub-pp007	1.0	0.0	452.0	0.0	0.0	1.0
sub-pp007	1.0	0.0	418.0	1.0	2.0	0.0
sub-pp007	1.0	0.0	297.0	0.0	1.0	2.0
sub-pp007	1.0	0.0	356.0	0.0	2.0	2.0
sub-pp007	1.0	0.0	398.0	0.0	2.0	0.0
sub-pp007	1.0	0.0	310.0	1.0	0.0	2.0
sub-pp007	1.0	0.0	302.0	0.0	1.0	1.0
sub-pp007	1.0	0.0	361.0	0.0	1.0	2.0
sub-pp007	1.0	0.0	360.0	1.0	0.0	1.0
sub-pp007	1.0	0.0	295.0	0.0	2.0	1.0
sub-pp007	1.0	0.0	374.0	1.0	1.0	2.0
sub-pp007	1.0	0.0	304.0	1.0	2.0	0.0
sub-pp007	1.0	0.0	301.0	1.0	0.0	0.0
sub-pp007	1.0	0.0	391.0	0.0	2.0	1.0
sub-pp007	1.0	0.0	380.0	0.0	0.0	2.0
sub-pp007	1.0	0.0	335.0	1.0	2.0	1.0
sub-pp007	0.0	1.0	329.0	0.0	1.0	1.0
sub-pp007	1.0	0.0	411.0	0.0	1.0	0.0
sub-pp007	1.0	0.0	268.0	1.0	1.0	0.0
sub-pp007	1.0	0.0	522.0	0.0	0.0	0.0
sub-pp007	1.0	0.0	392.0	0.0	0.0	2.0
sub-pp007	1.0	0.0	331.0	0.0	1.0	2.0
sub-pp007	1.0	0.0	340.0	1.0	2.0	0.0
sub-pp007	0.0	1.0	354.0	1.0	1.0	2.0
sub-pp007	1.0	0.0	393.0	0.0	2.0	0.0
sub-pp007	1.0	0.0	349.0	0.0	1.0	0.0
sub-pp007	1.0	0.0	405.0	1.0	0.0	0.0
sub-pp007	1.0	0.0	398.0	1.0	2.0	0.0
sub-pp007	1.0	0.0	344.0	1.0	0.0	0.0
sub-pp007	1.0	0.0	295.0	1.0	0.0	1.0
sub-pp007	1.0	0.0	333.0	0.0	0.0	2.0
sub-pp007	1.0	0.0	376.0	1.0	0.0	1.0
sub-pp007	1.0	0.0	273.0	1.0	1.0	2.0
sub-pp007	1.0	0.0	305.0	1.0	2.0	1.0
sub-pp007	1.0	0.0	282.0	1.0	1.0	1.0
sub-pp007	1.0	0.0	454.0	0.0	2.0	0.0
sub-pp007	1.0	0.0	297.0	0.0	2.0	2.0
sub-pp007	0.0	1.0	294.0	1.0	2.0	2.0
sub-pp007	1.0	0.0	385.0	1.0	0.0	1.0
sub-pp007	1.0	0.0	412.0	1.0	2.0	1.0
sub-pp007	1.0	0.0	437.0	0.0	0.0	0.0
sub-pp007	1.0	0.0	341.0	1.0	2.0	1.0
sub-pp007	0.0	1.0	277.0	1.0	1.0	0.0
sub-pp007	1.0	0.0	425.0	0.0	2.0	1.0
sub-pp007	1.0	0.0	376.0	0.0	0.0	1.0
sub-pp007	1.0	0.0	346.0	1.0	0.0	2.0
sub-pp007	0.0	1.0	322.0	1.0	2.0	1.0
sub-pp007	1.0	0.0	389.0	1.0	2.0	2.0
sub-pp007	1.0	0.0	444.0	0.0	1.0	1.0
sub-pp007	1.0	0.0	347.0	0.0	2.0	1.0
sub-pp007	1.0	0.0	450.0	0.0	0.0	0.0
sub-pp007	1.0	0.0	389.0	1.0	1.0	1.0
sub-pp007	1.0	0.0	365.0	0.0	2.0	2.0
sub-pp007	0.0	1.0	320.0	1.0	0.0	1.0
